User_id,Coupon_id,Date_received,Probability
4648669,10438,20160718,0.0042159883
4648669,10418,20160712,0.008950533
4648669,3780,20160709,0.004134979
4648669,2978,20160718,0.7298885
4719325,3992,20160717,4.49622e-05
5837533,2601,20160724,0.0021689713
6107869,9983,20160721,0.01098801
6894301,9983,20160718,0.0008421158
6126301,10030,20160704,0.0020762752
6126301,4382,20160720,0.03507675
5342941,13602,20160726,0.13560902
5342941,9983,20160703,0.0009167879
6411997,9983,20160715,0.011002094
5139169,13602,20160727,0.15348755
5182177,13602,20160717,0.05181047
5194465,3992,20160724,6.170241e-05
4945633,1904,20160724,0.0021897855
4745953,9983,20160703,0.00094816776
4801249,908,20160706,0.042053353
4801249,908,20160701,0.006536546
5903077,4277,20160715,1.2103032e-05
4870885,9149,20160723,8.3621677e-07
5405413,4785,20160729,0.9481264
5405413,8059,20160722,0.0004484842
6194917,622,20160717,0.00051333965
6194917,622,20160719,0.003613767
7002853,13602,20160723,0.10904223
6244069,2978,20160712,0.4305198
5485285,13602,20160723,0.11000893
5795557,9983,20160724,0.0014626844
5795557,13602,20160722,0.15597637
7168741,13602,20160710,0.024197917
4356841,10438,20160711,0.0030262175
4648681,9120,20160708,0.01799933
6817513,13602,20160719,0.05710506
4461289,13602,20160715,0.048729967
6310633,4277,20160706,1.9660154e-05
6335209,9983,20160713,0.0007418335
6335209,13602,20160702,0.009905207
6882025,9983,20160705,0.0007627946
4289257,11799,20160713,0.00068258226
5142253,13535,20160730,0.010387686
5434093,11799,20160730,0.00042782372
6761197,9983,20160726,0.005515354
6761197,13602,20160724,0.52486825
5452525,3992,20160718,0.0021367124
4408045,11799,20160716,0.00079379877
5197549,13602,20160713,0.030084025
6309613,13602,20160712,0.025171043
6349549,13950,20160710,1.5271335e-09
6349549,9642,20160720,6.924105e-05
6349549,664,20160727,0.00012581299
6407917,3841,20160711,0.012445134
6407917,3841,20160705,0.0196099
6407917,3841,20160707,0.023352927
6407917,3841,20160719,0.023628766
6407917,3841,20160705,0.019609865
6681325,13602,20160728,0.47838244
6681325,9983,20160706,0.00841757
6978289,9983,20160706,0.0018931105
6978289,13602,20160704,0.010302779
5144305,13602,20160728,0.14256305
5144305,10438,20160715,8.723964e-05
5967601,13602,20160703,0.15628561
4923121,2934,20160711,0.053737096
7042801,10418,20160703,0.0032865503
7042801,2978,20160703,0.17203723
6265585,13602,20160705,0.011174438
4489969,13602,20160723,0.10387743
5565169,13602,20160701,0.017350696
6879985,3429,20160715,0.0027995475
6879985,8059,20160701,0.0005491289
4869877,10418,20160704,0.002886379
6445813,10418,20160719,0.008847581
6445813,13602,20160726,0.13560902
6445813,2978,20160726,0.8962064
6473461,11799,20160712,0.00473974
4660981,11799,20160715,0.00011608991
6501109,13602,20160725,0.11755312
7290613,13602,20160718,0.051743545
4467445,9639,20160705,0.018498985
6071029,9983,20160713,0.00090659084
5604085,13602,20160724,0.39947763
5892853,13602,20160711,0.021875182
5892853,9983,20160721,0.00016308685
5126905,5933,20160728,0.0014673342
4875001,7417,20160717,6.326473e-05
4383481,9983,20160705,0.00078299845
5603065,9983,20160714,0.000499208
5603065,3429,20160705,0.0023793979
6395641,13602,20160717,0.05525829
4622077,13602,20160726,0.14161968
5939965,4277,20160709,2.5755236e-05
5939965,3429,20160702,0.0015467849
5939965,1391,20160701,9.421263e-05
6465277,2978,20160726,0.8929499
4904701,13602,20160728,0.19090694
4904701,3429,20160719,0.0017506809
4904701,9983,20160731,0.00013168187
4904701,8059,20160716,0.00025755813
4388605,9983,20160713,0.0030633807
4388605,8306,20160702,0.00015952768
4388605,13602,20160723,0.42845622
4665085,3429,20160712,0.010537636
7027453,8059,20160715,7.362146e-05
6766333,13398,20160726,0.8557139
5196541,12350,20160730,0.00017232326
4446973,13602,20160713,0.03562029
7331581,9983,20160725,0.011225725
7331581,8901,20160710,0.019996343
7107325,13602,20160701,0.0068628327
4775677,2096,20160729,0.005521174
6099709,13602,20160723,0.11000893
6992641,8059,20160718,0.0005062847
5432065,13602,20160729,0.25317046
5963521,13602,20160701,0.009380961
4676353,13602,20160710,0.023641683
4676353,9983,20160714,0.000293921
6531841,8059,20160719,0.00044420396
6009601,13602,20160718,0.051743478
6550273,13602,20160725,0.11755287
5788417,8059,20160719,0.0054146247
4485889,13602,20160718,0.43413883
5576449,13602,20160729,0.20398664
6912769,1808,20160706,0.04243891
6912769,6928,20160706,0.039667677
4295425,2601,20160705,0.000531686
4337413,8306,20160731,0.00019472252
4601605,10438,20160705,0.0015959168
6460165,13398,20160701,0.34412292
6460165,2978,20160727,0.9835776
7261957,4727,20160716,0.014016721
6214405,5743,20160717,2.529258e-05
4911877,9829,20160726,0.00037639
5710597,13602,20160701,0.007972314
6795013,1904,20160707,0.00048277312
6795013,11894,20160708,0.00045874476
4973317,10438,20160710,0.0003378414
5784325,13602,20160710,0.021003852
6309637,2978,20160722,0.816
5787397,13602,20160726,0.11941248
4481797,12270,20160711,0.016712429
5805829,9983,20160726,8.9214656e-05
5093125,9983,20160716,0.0007571368
6933253,13602,20160714,0.035240598
4858633,1904,20160705,0.001148755
4858633,11894,20160705,0.0011024132
6717193,13602,20160706,0.15646426
5949193,11200,20160706,0.083500266
4907785,10438,20160711,0.0002979076
5979913,13602,20160719,0.5032406
6511369,13602,20160717,0.05164756
4729609,10438,20160713,0.00018702207
4729609,13602,20160725,0.116580345
7104265,8059,20160722,0.000727185
4278025,13602,20160724,0.14773571
4278025,8059,20160705,0.00025360644
6163213,3594,20160723,0.1120527
5118733,13602,20160729,0.23220994
6187789,2978,20160711,0.7564801
6187789,10438,20160718,0.0015539926
6187789,10418,20160715,0.0144120185
5972749,8010,20160707,0.0036413374
5972749,3429,20160731,0.0026081372
5972749,8059,20160730,0.00047330587
7287565,9983,20160710,0.012218892
5978893,2978,20160707,0.20632485
6820621,10418,20160710,0.00089269294
6565645,10418,20160704,0.0015703188
4218637,13602,20160705,0.011174438
4258573,785,20160730,0.035034146
6676237,13602,20160702,0.1248135
5114641,9983,20160701,0.0016798363
5114641,13602,20160725,0.117337964
5406481,13602,20160716,0.047316294
4647697,6928,20160715,0.029831478
4647697,1808,20160715,0.03336832
4647697,2978,20160718,0.69290096
5732113,12735,20160711,7.7648954e-05
6257425,13602,20160714,0.17239818
7338769,9559,20160711,0.32602718
4994833,13602,20160718,0.056658007
5037841,9477,20160705,0.0093141915
5037841,9983,20160715,0.00033590847
5037841,13602,20160704,0.0103027895
5071633,13602,20160711,0.021875182
5341969,10775,20160703,1.8101585e-07
5612305,2978,20160725,0.99921167
5612305,13602,20160724,0.9907808
5612305,10418,20160711,1.7806371e-07
5612305,10438,20160713,0.0003590591
7230229,13602,20160726,0.496564
7230229,9983,20160729,0.009325257
4960021,9983,20160720,0.0031077955
4960021,13602,20160725,0.5173163
4969237,10703,20160730,0.002437332
4969237,921,20160730,0.002437332
4207381,13602,20160705,0.01761404
4207381,11799,20160711,0.0005371412
4490005,9983,20160727,0.0036085425
4490005,13602,20160726,0.5324231
7144213,8915,20160731,4.9997173e-10
6883093,13602,20160727,0.37935293
6105877,9983,20160728,5.838306e-05
5869333,14000,20160721,0.043920543
5095189,8059,20160711,0.00028198163
5095189,3429,20160711,0.03296585
6671125,8499,20160723,0.10574671
7226137,11799,20160713,0.001234688
5662489,13602,20160712,0.025661914
5183257,1904,20160716,0.00011466474
5183257,11894,20160716,8.931825e-05
4925209,13602,20160713,0.026706247
4925209,2978,20160714,0.51593125
5204761,10438,20160705,0.00023890132
6006553,11799,20160727,0.0023902091
5278489,2601,20160724,0.008077584
5029657,7453,20160725,0.0194645
5610265,10438,20160704,0.00024195263
5610265,13602,20160723,0.10904223
5610265,9983,20160705,0.00081488333
6399769,13602,20160705,0.044544466
7268125,13602,20160715,0.04124346
7268125,9983,20160724,0.0002316745
5959453,3688,20160727,0.9207514
6564637,1849,20160725,0.019017072
6564637,9306,20160725,0.5148225
6564637,8659,20160725,0.06500235
5523229,13602,20160712,0.40892047
5523229,2978,20160713,0.9652637
6595357,7642,20160730,0.0029635048
6595357,7642,20160723,0.033961687
4269853,10418,20160704,0.0021384668
5612317,3992,20160710,0.00374022
5111581,13602,20160712,0.13858548
4594465,5311,20160714,0.041338302
4594465,5311,20160719,0.078147344
4594465,5311,20160720,0.06369531
4594465,5311,20160722,0.042803634
7230241,8170,20160719,0.020473197
4351777,13602,20160723,0.096482866
5147425,10418,20160713,0.001365299
6984481,350,20160710,0.024647065
6474529,10418,20160701,0.0022181948
4993825,11463,20160702,0.034778778
4486945,3445,20160723,0.010283048
4493089,2978,20160729,0.90390754
4493089,10418,20160719,0.0025203726
4493089,13398,20160713,0.4381802
6864673,2601,20160723,0.014977003
4772641,3992,20160713,0.00015382736
5562145,8059,20160704,9.589371e-05
4262689,9983,20160716,0.00345846
6637345,10776,20160707,0.03411047
4831009,9983,20160731,0.12830113
4831009,8059,20160721,0.00037038483
4831009,3429,20160711,2.5781064e-05
4831009,13602,20160711,0.28659943
5376805,13602,20160729,0.18032402
6691621,13602,20160705,0.010184135
7226149,13602,20160714,0.3759956
7226149,9983,20160729,0.010981483
4621093,9983,20160707,0.0036919252
4621093,10418,20160704,0.0028470343
4621093,13602,20160703,0.09239326
6473509,13602,20160725,0.4924075
6753061,7873,20160726,0.01837032
6279973,13805,20160707,0.0042673913
6279973,13805,20160705,0.02116454
4470565,13803,20160721,0.001725731
4765477,10438,20160722,0.0003087099
4765477,13602,20160722,0.43357795
5306149,2978,20160718,0.66499144
6384421,8010,20160704,6.9391234e-08
6123301,7083,20160727,0.12814574
4826917,8059,20160704,0.00019828665
5877541,10941,20160710,4.994844e-11
7189285,3429,20160702,1.0407141e-06
7189285,8059,20160702,0.00020007374
6679333,10438,20160722,0.00068221835
5676841,994,20160710,0.0022520595
5676841,994,20160723,0.0035263307
5676841,994,20160725,0.008879615
6245161,4943,20160716,0.027660854
6245161,4943,20160726,0.015504441
4954921,4211,20160715,0.0023213022
4954921,4211,20160707,0.0018605606
4954921,4211,20160726,0.0012597602
5504809,2978,20160723,0.86316514
5510953,3429,20160712,0.017699793
5510953,8059,20160711,3.9001196e-05
4764457,3212,20160712,0.0046738875
4524841,4727,20160708,0.010521532
4524841,8170,20160708,0.19339968
4524841,4375,20160712,0.15181799
6896425,8059,20160701,0.0003233144
6939433,10418,20160704,0.0027257432
6939433,9983,20160704,0.008318674
6939433,13602,20160715,0.22157624
6939433,2978,20160704,0.2477062
4910893,1089,20160724,1.260976e-05
5979949,9983,20160702,0.0011482637
5979949,13602,20160702,0.008059217
6526765,13602,20160704,0.010302779
4726573,13602,20160704,0.008675027
4726573,9983,20160705,0.00081488333
4738861,10418,20160703,0.0017502718
6889261,1849,20160729,0.102869146
6889261,9306,20160729,0.99907327
6889261,8659,20160729,0.14804654
5325613,12249,20160720,0.007884778
5076781,10418,20160703,0.0007084402
5076781,10438,20160710,0.00013035373
6658861,785,20160725,0.012381475
7199533,9983,20160702,0.007055789
6455089,13602,20160705,0.010369772
6200113,10418,20160721,0.010607853
6200113,9559,20160704,0.14856876
4661041,13602,20160724,0.12707028
4415281,3429,20160702,0.0015634417
4415281,8059,20160712,0.0004975769
5468977,10418,20160716,0.0038127368
6034225,9462,20160715,0.00014860166
6034225,6465,20160715,0.00014860166
6034225,13602,20160709,0.017079704
5257009,13602,20160703,0.010172826
4743985,13602,20160731,0.2321105
4237105,13602,20160722,0.08457809
7121713,9983,20160712,0.00037096083
5309233,9288,20160701,0.001746712
7161649,13602,20160726,0.3597875
6123313,3429,20160711,0.028632805
6123313,8059,20160712,0.00025008948
4850485,11799,20160712,0.00026928907
6239029,13602,20160722,0.09329872
6005557,7083,20160727,0.96590513
6005557,13602,20160726,0.52600163
6005557,13602,20160717,0.53508353
6005557,11799,20160715,0.00851309
6005557,7083,20160729,0.9786523
6005557,4013,20160718,0.21593708
4976437,13602,20160723,0.11000893
6297397,2978,20160727,0.7902665
6297397,13602,20160725,0.07780961
6841141,13602,20160716,0.3475699
5821237,3429,20160705,0.022160333
4773685,13602,20160725,0.11152133
4530997,1678,20160719,0.24063031
5584693,11799,20160717,0.00011979992
5083957,13602,20160715,0.26382425
4828981,11873,20160730,0.13760863
4828981,11873,20160729,0.19538085
7337785,3429,20160724,0.0011535799
6818617,4283,20160702,0.017375143
5522233,7660,20160712,0.073288746
6597433,13602,20160724,0.120119154
6597433,9983,20160724,9.4107476e-05
5033785,12509,20160730,0.016103864
6367033,13602,20160702,0.009905207
6373177,6284,20160713,0.014903088
4806457,13767,20160704,0.0015401461
5082937,2978,20160707,0.25491562
5082937,10438,20160707,0.00013300794
5089081,13602,20160712,0.025171043
4648765,9983,20160715,0.0002820755
5966653,13602,20160724,0.14102542
6507325,9562,20160727,0.010804069
6802237,13602,20160704,0.010302779
5253949,13602,20160704,0.011396093
5809981,3992,20160707,0.0039703106
6925117,10438,20160712,0.000377463
6925117,13602,20160727,0.15348755
4833085,13602,20160706,0.011952597
6426433,9983,20160714,0.0023118774
6426433,13602,20160711,0.15847622
6171457,3561,20160710,0.056963343
4613953,13535,20160722,0.17559318
4613953,7101,20160710,0.08918813
4613953,7101,20160714,0.19099382
6469441,3429,20160705,0.038509358
5990209,6299,20160717,0.021892522
6527809,13602,20160705,0.010184135
6527809,10418,20160717,0.00453776
6546241,12630,20160723,0.08300986
4736833,9775,20160713,0.023700882
4736833,8388,20160714,0.27338514
4736833,3454,20160719,0.056213792
4736833,11242,20160729,0.00084285357
4736833,3454,20160713,0.04224983
4736833,12914,20160713,0.04224983
4736833,12480,20160715,0.12411513
4736833,12735,20160710,0.0005398168
4736833,3454,20160729,0.009939102
4736833,3454,20160729,0.009939102
4736833,6668,20160716,0.02104192
4736833,8572,20160729,0.009939102
4736833,11242,20160715,0.0024946933
4736833,11242,20160730,0.0006408613
4736833,12914,20160730,0.00728825
4736833,12914,20160715,0.12411513
4736833,11242,20160719,0.0018777498
4736833,11242,20160713,0.001405114
4736833,9775,20160715,0.050824862
4736833,3454,20160730,0.00728825
4736833,12480,20160713,0.04224983
4736833,3454,20160715,0.12411513
4736833,12480,20160719,0.056213792
4736833,12914,20160729,0.009939084
4736833,12914,20160729,0.009939084
4736833,12914,20160719,0.056213792
4736833,11242,20160729,0.00084285357
5799745,10950,20160723,0.098497935
6337345,10418,20160722,0.0101823285
6337345,2978,20160722,0.846644
6610753,8568,20160731,0.00016831732
6672193,13602,20160723,0.10904223
6210373,13602,20160719,0.0555211
6210373,2978,20160730,0.91196394
5168965,13602,20160714,0.03130253
5168965,9983,20160719,0.00076773565
7027525,8042,20160723,0.017792385
7027525,9983,20160706,0.00802883
7027525,13602,20160704,0.056588806
7027525,8059,20160719,0.0023899046
7027525,3429,20160703,0.00256235
7027525,8042,20160723,0.017792385
7325509,12735,20160731,1.49793095e-05
6827845,13602,20160713,0.028671483
5789509,13602,20160726,0.23179007
4745029,13602,20160714,0.44753808
5304133,13602,20160729,0.19255926
4265797,13602,20160728,0.17870826
7187269,2978,20160706,0.23024367
4851529,2978,20160728,0.8771492
5637961,13602,20160728,0.16037256
5637961,9983,20160721,0.000163036
7210825,8059,20160705,0.0008290953
6439753,2978,20160725,0.8689798
6439753,10418,20160710,0.0011060191
5923657,13602,20160727,0.14343637
5963593,5463,20160710,0.017988253
5450569,9983,20160711,0.010891745
4436809,13602,20160727,0.15471439
4436809,9983,20160703,0.0027442558
5754697,13602,20160725,0.11755312
5527369,8306,20160711,0.0044671674
5527369,8059,20160720,0.017754793
5527369,3429,20160723,0.60104245
5527369,13602,20160725,0.5130872
5527369,6329,20160707,0.0017063032
6313801,2920,20160729,4.4551518e-05
6313801,2601,20160726,0.0002774738
7106377,13602,20160721,0.088660866
6101833,4390,20160713,0.011722186
6147913,10438,20160719,0.0001846745
6147913,13602,20160725,0.116580345
6934345,11642,20160714,0.003045632
6168397,2274,20160713,0.5999797
6168397,9983,20160703,0.0069905994
7028557,11799,20160725,0.00085474335
6512461,9983,20160711,0.0009090694
4954957,8059,20160704,0.000609253
4466509,13602,20160701,0.043546796
4484941,2902,20160729,0.017825384
6100813,9983,20160724,0.004216249
6100813,8059,20160704,0.0009557301
6100813,13602,20160701,0.08075688
6100813,12061,20160719,0.022553176
6140749,3429,20160704,0.027057664
6140749,8059,20160706,0.00011610209
6996817,13602,20160725,0.13696651
5162833,13602,20160716,0.04776501
5172049,10418,20160714,0.0025393579
4649809,9983,20160711,0.00082096807
4698961,11799,20160716,0.00015931517
5755729,13602,20160716,0.039092414
7334737,8137,20160701,0.3904588
5000017,5750,20160705,0.034249503
6178645,13602,20160724,0.4842863
4618069,6939,20160707,0.10845846
4618069,13602,20160704,0.10203278
7247701,10438,20160704,0.016793549
7247701,10418,20160701,0.012895161
5419861,9983,20160703,0.02280633
5419861,13602,20160703,0.2877333
5690197,2414,20160722,0.0017550938
6771541,1904,20160730,0.00018031403
6771541,8059,20160711,0.00029523397
7041877,7096,20160714,0.014318807
5536597,3992,20160729,4.4427376e-05
4501333,1904,20160701,0.0049957815
5849941,13602,20160713,0.091609314
6664021,13602,20160724,0.12707028
5381977,7267,20160723,0.025145618
6438745,13535,20160710,0.042850476
6438745,13067,20160725,0.0005200053
4749145,13602,20160703,0.18114609
6091609,13602,20160703,0.11484868
6091609,10418,20160706,0.005263743
6091609,10438,20160722,0.0021304847
6091609,2978,20160722,0.9717668
6917977,13602,20160725,0.10456504
5615449,4727,20160701,0.08194858
5615449,4727,20160729,0.032017887
5168989,7012,20160723,0.3150493
6747997,10418,20160705,0.0030379565
4926301,3429,20160710,0.00199058
4926301,8059,20160704,0.00016701978
5832541,13602,20160716,0.27428052
5832541,13831,20160701,0.14437503
7196509,2978,20160715,0.83282846
6413149,11146,20160728,0.008257859
6413149,11146,20160716,0.08649684
6413149,4277,20160723,0.00021023279
5635933,10438,20160703,0.00025733624
5635933,10418,20160712,0.0010294851
6424417,13602,20160729,0.18452805
6163297,13602,20160718,0.07251752
6574945,9983,20160712,0.00043400412
5567329,9983,20160704,0.0067171836
5567329,13602,20160723,0.44863123
5567329,2081,20160715,0.006959836
4522849,13602,20160702,0.007335375
4522849,10418,20160719,0.009727461
4522849,10438,20160718,9.032155e-05
6098785,10418,20160704,0.002886379
6627169,3429,20160712,0.01693983
6627169,8059,20160712,0.0017111329
4532065,9136,20160728,0.6610374
4532065,9136,20160721,0.7298949
6412129,10418,20160703,0.0026175217
6412129,9983,20160703,0.0014929211
5173093,13602,20160728,0.16016194
5173093,9983,20160719,0.0005054843
6487909,13602,20160725,0.11755312
6487909,9983,20160711,0.0004814427
5710693,3992,20160711,0.0002739561
6782821,13602,20160705,0.10267032
6782821,7233,20160718,0.03180854
4445029,13602,20160717,0.093542084
4445029,10418,20160703,0.0030392136
6030181,9983,20160728,0.38999802
4214629,13602,20160715,0.23542362
5824357,9983,20160725,0.00048175122
6414181,3515,20160723,0.0018835698
5898085,9983,20160714,0.0004112839
5645161,8967,20160706,0.018411914
6185833,2795,20160718,0.010979826
6185833,9983,20160729,0.00021568664
6711145,13602,20160718,0.08608756
7033705,8499,20160724,0.108892635
4419433,13602,20160727,0.13685544
4447081,13602,20160725,0.34480017
5500777,8903,20160707,0.13667199
5500777,8847,20160707,0.13667199
5500777,1904,20160705,0.003939654
5500777,8903,20160706,0.20935306
5500777,929,20160708,0.086720265
5500777,4700,20160714,0.07157119
4465513,2601,20160702,0.0006154983
5006185,9983,20160706,0.0006023306
6430573,4811,20160705,0.30129445
6707053,2978,20160710,0.40075547
4624237,13602,20160724,0.14773571
6983533,2978,20160731,0.99094665
5183341,3429,20160701,0.000105134415
5708653,13813,20160729,0.09591009
6237037,10418,20160714,0.0014091568
4679533,3992,20160723,4.4035485e-05
4691821,13602,20160704,0.0063431337
6811501,13602,20160724,0.12488765
5767021,12954,20160723,5.22958e-23
5767021,12954,20160704,2.698386e-28
5770093,10418,20160706,0.0020197714
4765549,2601,20160708,0.0072531304
6353773,13602,20160706,0.0147323115
6667117,3992,20160727,7.078425e-05
6931309,8059,20160728,0.0071009523
6931309,13602,20160704,0.15111046
6931309,3429,20160728,1.546814e-05
5097325,13602,20160722,0.103630506
5628781,13602,20160726,0.12495259
5913457,9983,20160705,0.0010064974
6438769,2002,20160709,0.03448528
5391217,11200,20160703,0.002675361
4644721,13602,20160726,0.5340165
7277425,4132,20160702,2.741857e-06
7277425,13602,20160717,0.05183455
5464945,8181,20160712,0.48933622
7314289,8059,20160721,0.0015285326
5486449,4287,20160708,0.00020911964
5486449,8306,20160710,0.00058948324
5486449,4287,20160713,0.00050269836
5486449,5933,20160717,0.0002858483
5486449,5933,20160716,0.0002926736
5486449,10887,20160716,0.0123970425
6878065,9983,20160706,0.0006728429
6878065,13602,20160726,0.13233386
6094705,7929,20160723,0.78005576
6094705,7929,20160725,0.9881322
6094705,7929,20160723,0.78005713
6094705,7929,20160711,0.97180563
5113717,8059,20160726,0.00051287736
4591477,2601,20160728,0.003591322
5399413,8059,20160702,0.00016612573
5678965,8059,20160703,7.6565884e-05
5678965,3429,20160704,0.027417528
5678965,9983,20160726,0.001811949
6465397,3780,20160709,0.015910087
6465397,8291,20160710,0.016059818
6465397,13161,20160704,0.027663846
6465397,3780,20160703,0.024764383
4683637,13602,20160726,0.5308464
4683637,2002,20160721,0.21055853
4683637,3429,20160704,0.021584667
4683637,2002,20160701,0.027436221
4683637,8059,20160704,0.0007195066
7042933,2978,20160703,0.83983314
7042933,10418,20160703,0.009983627
4447093,13602,20160702,0.009905207
6806389,13602,20160710,0.028026832
4198261,11799,20160726,0.00021937217
5771125,6818,20160728,0.0034054061
5771125,6818,20160707,0.124978475
6557557,8375,20160731,0.0009846686
7343989,13602,20160729,0.2200533
5786485,13602,20160729,0.21844235
4499317,9983,20160713,0.0038038383
5863285,13602,20160726,0.12837186
6649717,13602,20160701,0.0068628327
6649717,3429,20160712,0.012107148
6649717,8059,20160711,0.00024093052
6649717,9983,20160712,0.00038373948
5110645,13602,20160716,0.048217542
4326265,2978,20160714,0.8556631
4326265,4635,20160702,0.0068857693
5383033,11799,20160717,0.00587216
7260025,9983,20160704,0.0009868813
5711737,3429,20160703,0.001245536
4406137,9983,20160710,0.00041550727
4406137,8391,20160716,0.0092802895
6246265,10438,20160715,0.00017185496
5478265,3992,20160721,0.0035722856
4713337,4727,20160725,0.013956669
5241721,3429,20160722,0.00023256463
5266297,3429,20160703,0.003052311
5266297,8059,20160713,0.001082107
4756345,13602,20160705,0.014473404
6611833,9288,20160723,0.00023442645
4286329,13602,20160726,0.5356333
6390649,13602,20160720,0.06843475
6390649,10418,20160703,0.0032865503
4320121,10418,20160705,0.0014467521
4320121,9205,20160701,5.6211175e-05
4320121,9983,20160705,0.0074062804
4853629,10418,20160726,0.0154478
4853629,10438,20160728,0.00059377437
4853629,13602,20160705,0.010184135
4853629,2978,20160726,0.8272567
4638589,10418,20160706,0.0029982051
4638589,1904,20160702,0.0011861824
5726077,9983,20160719,0.006184075
4429693,3429,20160722,0.005585532
4429693,9983,20160728,0.00036449207
7056253,940,20160706,0.022030339
7056253,940,20160729,0.22771917
7056253,940,20160709,0.07056157
7056253,940,20160712,0.057660658
7233409,1831,20160706,0.06290522
7233409,1831,20160701,0.06293866
4898689,2096,20160728,0.16695552
6241153,4277,20160714,1.5937138e-05
5251969,5482,20160729,0.0015596815
5251969,5482,20160728,0.0018439132
4477825,13602,20160710,0.022595288
4757377,13602,20160711,0.020522282
5549953,4952,20160720,0.010576764
5826433,9793,20160713,0.0923635
5653381,3421,20160718,0.034648966
6747013,13602,20160714,0.039538898
6747013,9983,20160729,0.00019987488
6492037,12807,20160727,0.99739933
6492037,13602,20160705,0.47893158
6492037,9983,20160725,0.81506497
6492037,12807,20160701,0.9373575
6492037,12807,20160704,0.9532849
6492037,12807,20160704,0.9532849
6492037,12807,20160707,0.9466677
6492037,12807,20160713,0.95417583
6492037,12807,20160722,0.97357935
6492037,12807,20160722,0.97357935
6492037,12807,20160726,0.99216014
6492037,12807,20160725,0.9885782
6492037,12807,20160723,0.97285855
6492037,12807,20160714,0.9481864
6492037,12807,20160705,0.9508081
6492037,12807,20160725,0.9885782
6492037,12807,20160728,0.99914026
6492037,12807,20160721,0.9744348
4688773,13602,20160702,0.033295143
7066501,2978,20160721,0.8013344
7336837,13506,20160715,0.016968837
4209541,7244,20160704,2.6898995e-06
4209541,4958,20160719,2.779593e-06
4209541,12250,20160726,2.9121047e-06
5785477,8499,20160727,0.95532256
5324677,8059,20160701,0.0015092965
5324677,13803,20160701,3.2380085e-05
5324677,3429,20160702,0.000834819
5324677,13602,20160723,0.110990725
5324677,9983,20160725,0.0005181025
5066629,13602,20160717,0.053445283
5333893,4850,20160717,0.008834336
6925189,10609,20160713,0.0010164571
5655433,2002,20160715,0.005987966
5655433,2002,20160715,0.005987966
5655433,12713,20160711,0.000324719
5713801,11799,20160720,0.0003361311
6512521,9983,20160706,0.0006728429
4426633,13602,20160704,0.0095823435
5747593,13602,20160705,0.010184135
6014857,3429,20160706,0.00023277782
6103945,2978,20160719,0.68326014
6103945,10438,20160703,0.00033813028
6103945,10418,20160703,0.002706408
5590921,1904,20160710,0.0004454192
5590921,11894,20160710,0.00046771893
4327309,13602,20160719,0.050872777
5930893,13602,20160711,0.018301299
5937037,13602,20160722,0.088706456
6723469,9983,20160727,0.00016500881
6265741,13602,20160727,0.15471439
4695949,10438,20160703,0.00050177064
4695949,9983,20160705,0.005198539
4695949,13602,20160727,0.5242411
5482381,9983,20160702,0.0031995943
5482381,13602,20160701,0.008579971
5543821,13602,20160713,0.03562029
5543821,4287,20160713,0.005124969
6612877,9983,20160704,0.0014560512
6612877,10418,20160703,0.0026175217
6612877,2978,20160703,0.21290535
5565325,9983,20160730,0.00031117426
5565325,13602,20160719,0.05982163
4781965,10418,20160705,0.0009890284
6622093,8306,20160718,0.0014976485
5328781,13602,20160704,0.012549966
6929293,3992,20160724,0.00011664162
6929293,13602,20160712,0.17271306
4576141,5067,20160730,0.0053972257
4576141,5067,20160702,0.07960661
4576141,5067,20160716,0.06857325
6680461,1874,20160726,0.005687873
6476689,13602,20160725,0.48429272
6476689,613,20160716,0.002987856
6476689,9983,20160730,0.005680846
5204881,708,20160706,0.060600773
5751697,807,20160701,0.0036186376
5751697,3429,20160719,0.0020503434
4716433,10418,20160703,0.003286541
4716433,2978,20160729,0.91101223
7127953,8010,20160721,0.9999989
5318545,1904,20160706,0.00012465336
6369169,2309,20160728,0.00017228482
6369169,13602,20160710,0.025012337
5938069,3992,20160713,0.0005100503
7047061,11799,20160721,0.0010798626
7047061,2902,20160726,0.019365685
7047061,2601,20160726,0.0063753794
6810517,10418,20160703,0.001361929
6810517,9983,20160703,0.005491131
6558613,3429,20160710,0.00050613895
5517205,13602,20160716,0.052001804
6067093,13602,20160712,0.0305576
4761493,9983,20160713,0.0003317467
4500373,9983,20160716,0.0009044942
6601621,10418,20160712,0.0011726539
4782997,11799,20160726,0.00019390434
5050261,13602,20160726,0.12666067
4819861,9983,20160703,0.01413322
4819861,13602,20160728,0.5301127
6140821,490,20160709,0.015420063
4312981,2601,20160701,0.0016662388
6204313,5035,20160713,0.023463614
5946265,10418,20160718,0.0036607475
5202841,10418,20160713,0.0026528928
6554521,9370,20160715,0.06720609
6603673,8596,20160722,1.8937426e-05
4265881,13602,20160718,0.051743545
6136729,13602,20160727,0.15226902
4876189,13602,20160714,0.03327536
5957533,2902,20160715,0.020706829
5957533,13602,20160710,0.023413364
4931485,9983,20160717,0.0003811048
4952989,6458,20160701,0.054667704
5223325,5631,20160704,7.0619217e-07
5235613,10438,20160722,0.00022782532
5235613,13602,20160724,0.13818459
5776285,10418,20160705,0.0013090133
6304669,1505,20160718,0.001942388
5130145,10418,20160710,0.007378936
5130145,10438,20160706,0.00040535658
